review,rating,date,bank,source,sentiment_label,sentiment_score
I've had it for years and it's great,5,2025-06-02 22:15:29,Bank of America,Google Play Store,POSITIVE,0.9998782873153687
"me gusta porque es seguro, me cuidan ..me encanta!!",5,2025-06-02 22:03:51,Bank of America,Google Play Store,POSITIVE,0.998054027557373
Good app easy to use. BOA is a really good bank,5,2025-06-02 21:48:20,Bank of America,Google Play Store,POSITIVE,0.9997705817222595
"this app is great, is working better than ever",5,2025-06-02 21:28:02,Bank of America,Google Play Store,POSITIVE,0.9996727705001831
"honestly, works just fine for my basic needs.",5,2025-06-02 21:26:06,Bank of America,Google Play Store,POSITIVE,0.9996654987335205
"frustrating with this balance assit! trying to get in and won't let me to enter from US residents ""select""??? can't allow me to enter next page??? last time it was fine and no problem?? what happens with this select???? Tired of coming over to BofA about it???? kind of waste of time!!!!",1,2025-06-02 21:21:47,Bank of America,Google Play Store,NEGATIVE,0.9993575215339661
my favorite Bank! online banking is helpful!,5,2025-06-02 20:57:52,Bank of America,Google Play Store,POSITIVE,0.9984623193740845
great,5,2025-06-02 20:29:27,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
it's very nice and reliable,4,2025-06-02 20:12:33,Bank of America,Google Play Store,POSITIVE,0.9998757839202881
"Decent app. Allows access to acct. so I can see balance, recent activity and when next payment is due. Pleased with it so far as it gives me what information I generally need.",4,2025-06-02 20:05:53,Bank of America,Google Play Store,POSITIVE,0.9996439218521118
Easy to navigate. Makes banking much easier,5,2025-06-02 19:49:48,Bank of America,Google Play Store,POSITIVE,0.9983772039413452
BOA IS THE ONLY BANK TO HAVE,5,2025-06-02 19:47:04,Bank of America,Google Play Store,NEGATIVE,0.9751224517822266
I love this app! Easy to navigate and never any mistakes in my accounts.,5,2025-06-02 19:27:21,Bank of America,Google Play Store,POSITIVE,0.9998416900634766
very good,5,2025-06-02 19:10:09,Bank of America,Google Play Store,POSITIVE,0.9998520612716675
There are a lot of banks that have no fees for low balances. It's hard to stay with a bank that fees you to Death when you are having hard times. If you could put a hide and view password button on the side of the place where you print your password. That would help because I have Clumsy fingers and I need to check and the password before I send it.,3,2025-06-02 19:07:53,Bank of America,Google Play Store,NEGATIVE,0.9992746710777283
"I like it so much, thank you 😊",5,2025-06-02 18:54:35,Bank of America,Google Play Store,POSITIVE,0.999866247177124
not compatible hi,1,2025-06-02 18:42:37,Bank of America,Google Play Store,NEGATIVE,0.9996702671051025
"Been banking with BOA for 20 years. All good...Website online banking is the best.. They have made a ton of money off my credit cards, but I'm Alive today.",5,2025-06-02 18:23:44,Bank of America,Google Play Store,POSITIVE,0.9998157620429993
update not compatible with my phone,1,2025-06-02 18:03:04,Bank of America,Google Play Store,NEGATIVE,0.9997419714927673
Still loving the app! It suits all my needs.,5,2025-06-02 17:54:42,Bank of America,Google Play Store,POSITIVE,0.9998490810394287
very good,5,2025-06-02 17:38:16,Bank of America,Google Play Store,POSITIVE,0.9998520612716675
very good,5,2025-06-02 17:35:22,Bank of America,Google Play Store,POSITIVE,0.9998520612716675
Getting a notice to update my app. Wont update and as I see its nothing different then my current BOA app.,1,2025-06-02 17:24:44,Bank of America,Google Play Store,NEGATIVE,0.9511352777481079
"always easy to use , getting done all my banking in minutes,also account security management is number one , monitoring any suspicious activity and call you directly. thanks.",5,2025-06-02 17:12:34,Bank of America,Google Play Store,POSITIVE,0.9980694651603699
like how it's easy to navigate,5,2025-06-02 16:58:57,Bank of America,Google Play Store,POSITIVE,0.9996918439865112
I LOVE THIS APP,5,2025-06-02 16:33:54,Bank of America,Google Play Store,POSITIVE,0.9998608827590942
usually great. no problem. the only problem I have is Zelle! pain in the neck,5,2025-06-02 16:32:39,Bank of America,Google Play Store,NEGATIVE,0.9538772106170654
okay 👌👌👌,5,2025-06-02 16:30:17,Bank of America,Google Play Store,POSITIVE,0.998088538646698
very good,5,2025-06-02 16:20:09,Bank of America,Google Play Store,POSITIVE,0.9998520612716675
excellent,5,2025-06-02 16:16:07,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
"Since April 2025 I have been unable to use this app on my phone. It keeps saying there is no internet connection, but my router is on, and Settings says my WiFi is secure, strong, and connected. I can no longer deposit checks electronically which is very inconvenient. Although I am a long time customer, I am now in the process of moving my account to another bank due to this problem as well as the monthly $25 charge when the balance falls under $500. My new bank has no such problems.",1,2025-06-02 16:11:35,Bank of America,Google Play Store,NEGATIVE,0.9933193922042847
Customer Service Is Exceptional !,5,2025-06-02 16:01:13,Bank of America,Google Play Store,POSITIVE,0.999845027923584
best easy app.,5,2025-06-02 15:52:43,Bank of America,Google Play Store,POSITIVE,0.9994598031044006
easy answers to my banking needs,5,2025-06-02 15:49:51,Bank of America,Google Play Store,POSITIVE,0.9667738676071167
always shut down never works for me,1,2025-06-02 15:44:52,Bank of America,Google Play Store,NEGATIVE,0.9987472295761108
I've used this app for several years and have been impressed with the increased services and functionality offered. through all the changes it has remained intuitive and user friendly.,5,2025-06-02 15:39:40,Bank of America,Google Play Store,POSITIVE,0.9993394017219543
easy to navigate,5,2025-06-02 15:23:19,Bank of America,Google Play Store,POSITIVE,0.9997637867927551
great 👍🏾,5,2025-06-02 15:12:52,Bank of America,Google Play Store,POSITIVE,0.9997692704200745
good service,5,2025-06-02 15:11:10,Bank of America,Google Play Store,POSITIVE,0.9998499155044556
great,5,2025-06-02 15:05:06,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
worst experience,1,2025-06-02 15:04:59,Bank of America,Google Play Store,NEGATIVE,0.9998027682304382
The staff is very courteous and friendly,5,2025-06-02 14:53:01,Bank of America,Google Play Store,POSITIVE,0.9998438358306885
I have been with you for over 20 years I am very happy with the service I am very happy what's the care that has been taken care of thank you boa! you're amazing.,5,2025-06-02 14:23:47,Bank of America,Google Play Store,POSITIVE,0.9998785257339478
it works,5,2025-06-02 14:13:34,Bank of America,Google Play Store,POSITIVE,0.9998537302017212
"I wanted to talk to a REAL PERSON, not chat",2,2025-06-02 14:12:42,Bank of America,Google Play Store,NEGATIVE,0.9924806356430054
Great,5,2025-06-02 13:58:26,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
Great!,5,2025-06-02 13:56:30,Bank of America,Google Play Store,POSITIVE,0.9998692274093628
nice,5,2025-06-02 13:48:00,Bank of America,Google Play Store,POSITIVE,0.9998552799224854
Easy to use. Continuing with add ons to site. Love it. Sign up for notifications. Still loving my mobile banking. Nothing not to love.,5,2025-06-02 13:20:36,Bank of America,Google Play Store,POSITIVE,0.9993159770965576
good service at all the time,5,2025-06-02 13:06:07,Bank of America,Google Play Store,POSITIVE,0.9998049139976501
very good,5,2025-06-02 12:58:17,Bank of America,Google Play Store,POSITIVE,0.9998520612716675
easy-to-use,5,2025-06-02 12:42:44,Bank of America,Google Play Store,POSITIVE,0.7165523767471313
love it,5,2025-06-02 12:39:27,Bank of America,Google Play Store,POSITIVE,0.9998753070831299
you're very helpful and help keep us going,5,2025-06-02 12:25:55,Bank of America,Google Play Store,POSITIVE,0.9998327493667603
This app is user-friendly.,5,2025-06-02 12:19:20,Bank of America,Google Play Store,POSITIVE,0.9873235821723938
Makes my life so much better now. Wish I knew when I would get my new card. Still waiting.,5,2025-06-02 12:13:33,Bank of America,Google Play Store,NEGATIVE,0.6027255058288574
always helpful. thank you staff for your Patience,5,2025-06-02 11:51:55,Bank of America,Google Play Store,POSITIVE,0.9997997879981995
Great,5,2025-06-02 11:41:14,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
app is not working,1,2025-06-02 11:39:49,Bank of America,Google Play Store,NEGATIVE,0.9997467398643494
Works pretty efficiently,5,2025-06-02 11:36:58,Bank of America,Google Play Store,POSITIVE,0.9998494386672974
"very convenient, great app.",5,2025-06-02 11:28:05,Bank of America,Google Play Store,POSITIVE,0.9991182684898376
Horrible. Will not take my information. Still get the reminder to update my app. I'm done....,1,2025-06-02 11:27:33,Bank of America,Google Play Store,NEGATIVE,0.9997381567955017
I've been a customer for bank of America for 20 years and now they won't approve me for balance assist loan,1,2025-06-02 11:24:39,Bank of America,Google Play Store,NEGATIVE,0.9984354376792908
easy to navigate and quick to setup,5,2025-06-02 11:22:39,Bank of America,Google Play Store,POSITIVE,0.9983066320419312
"It's bank of America! so you get bank of America service...the run around, impossible to get a person, try a million times no progress...but you need the app til you smarten up and switch ATM booths... I mean ATM booths, I MEAN BANKS!",1,2025-06-02 11:01:03,Bank of America,Google Play Store,NEGATIVE,0.9954173564910889
great,5,2025-06-02 10:58:33,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
greatest,5,2025-06-02 10:34:26,Bank of America,Google Play Store,POSITIVE,0.9997989535331726
"the app is fine, but why does it take so long for checks that are deposited to be posted. I deposited check on Saturday and it tells me it will be posted next business day but next next business day and doesn't show, what gives?",4,2025-06-02 10:32:17,Bank of America,Google Play Store,NEGATIVE,0.9962006211280823
my app won't download,1,2025-06-02 10:21:06,Bank of America,Google Play Store,NEGATIVE,0.9971233010292053
awsome,5,2025-06-02 10:16:45,Bank of America,Google Play Store,NEGATIVE,0.9940698146820068
excellent services,5,2025-06-02 09:47:18,Bank of America,Google Play Store,POSITIVE,0.9998639822006226
Very clear and easy to navigate,5,2025-06-02 09:35:32,Bank of America,Google Play Store,POSITIVE,0.9998675584793091
Been using BofA App since day 1. it is very user friendly and BofA does a great job with regards to adding new features and updates.,5,2025-06-02 09:21:20,Bank of America,Google Play Store,POSITIVE,0.9994961023330688
Awesome. Easy to use,5,2025-06-02 09:15:40,Bank of America,Google Play Store,POSITIVE,0.9998668432235718
Exceptional I love bank of america online.,5,2025-06-02 09:12:37,Bank of America,Google Play Store,POSITIVE,0.999861478805542
"After making payment on credit card, takes forever to get email receipt of payment.",3,2025-06-02 09:06:06,Bank of America,Google Play Store,NEGATIVE,0.991712212562561
This app is very convenient for handling debit card and bank accounts. You can lock card and Zelle money to contacts and friends.,5,2025-06-02 09:02:56,Bank of America,Google Play Store,POSITIVE,0.8450567722320557
good,5,2025-06-02 08:29:34,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
love the ease and convenience,5,2025-06-02 08:20:33,Bank of America,Google Play Store,POSITIVE,0.9998792409896851
Very good.,5,2025-06-02 08:16:14,Bank of America,Google Play Store,POSITIVE,0.9998475313186646
great 👍,5,2025-06-02 08:16:06,Bank of America,Google Play Store,POSITIVE,0.9997692704200745
Very good overall,5,2025-06-02 07:58:44,Bank of America,Google Play Store,POSITIVE,0.9998546838760376
easy,4,2025-06-02 07:57:38,Bank of America,Google Play Store,POSITIVE,0.9972309470176697
Great banking,5,2025-06-02 07:53:47,Bank of America,Google Play Store,POSITIVE,0.9998075366020203
excellent,5,2025-06-02 07:52:24,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
So far i still give it five stars and i'm still pleased with this app.👍🏽👍🏽,5,2025-06-02 07:49:42,Bank of America,Google Play Store,POSITIVE,0.9998440742492676
very fast and accurate.,5,2025-06-02 07:42:47,Bank of America,Google Play Store,POSITIVE,0.9998447895050049
#AWESOMESAUCE. 😁,5,2025-06-02 07:35:01,Bank of America,Google Play Store,POSITIVE,0.9992731213569641
I like the app. very easy to use & operate. I give you 5 stars for most excellent app.,5,2025-06-02 07:10:34,Bank of America,Google Play Store,POSITIVE,0.99981290102005
"l have received money from zelle already, and it works.",5,2025-06-02 07:05:51,Bank of America,Google Play Store,POSITIVE,0.9995278120040894
great,5,2025-06-02 07:03:33,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
"5/26/25 ~ Edit to add: This app is no longer compatible with my phone and I can't update my OS. I'm not going to get a new phone just to update the app. When I email the developer as instructed, I get an auto message telling me to contact the bank. Unlike the ATM, there is no cash value when using the mobile deposit feature until the following day. Unlike other institutions.",2,2025-06-02 07:00:14,Bank of America,Google Play Store,NEGATIVE,0.9991870522499084
great experience. thank you.,5,2025-06-02 06:48:36,Bank of America,Google Play Store,POSITIVE,0.9998774528503418
very good,5,2025-06-02 06:40:10,Bank of America,Google Play Store,POSITIVE,0.9998520612716675
App is very easy to use,5,2025-06-02 06:37:14,Bank of America,Google Play Store,POSITIVE,0.9978718757629395
great,5,2025-06-02 06:32:55,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
it will not let me update,1,2025-06-02 06:14:56,Bank of America,Google Play Store,NEGATIVE,0.9897493720054626
very satisfied with the app.,5,2025-06-02 06:13:15,Bank of America,Google Play Store,POSITIVE,0.9995796084403992
no option to see password entered,2,2025-06-02 06:12:44,Bank of America,Google Play Store,NEGATIVE,0.9992156028747559
Efficient and easy,5,2025-06-02 06:09:07,Bank of America,Google Play Store,POSITIVE,0.999863862991333
easy to use,5,2025-06-02 05:56:11,Bank of America,Google Play Store,POSITIVE,0.9988542795181274
very easy to navigate and very helpful.,5,2025-06-02 05:54:49,Bank of America,Google Play Store,POSITIVE,0.9998098015785217
"The app is great! I still love it the same as 2022. It is easy to use and it keeps me on track. This app is still keeping me on track in June 2025. It is easy to use, and I look at it more than once a day.",5,2025-06-02 05:53:36,Bank of America,Google Play Store,POSITIVE,0.9997679591178894
So far have been so good...and I see no reason to change my review...,4,2025-06-02 05:51:27,Bank of America,Google Play Store,NEGATIVE,0.9989011287689209
very good for me amazing I am very greafull with banking America,5,2025-06-02 05:27:57,Bank of America,Google Play Store,POSITIVE,0.9998559951782227
it's great!,4,2025-06-02 05:11:36,Bank of America,Google Play Store,POSITIVE,0.9998668432235718
it's clear and easy to use.,5,2025-06-02 05:09:31,Bank of America,Google Play Store,POSITIVE,0.9998319149017334
easy,5,2025-06-02 04:54:00,Bank of America,Google Play Store,POSITIVE,0.9972309470176697
slow website,4,2025-06-02 04:20:08,Bank of America,Google Play Store,NEGATIVE,0.9996291399002075
"They finally fixed the issue where viewing certain check copies would suddenly log people out of the app. But hey, B of A, ENOUGH WITH THE CONSTANT ADS EVERY TIME I LOG OUT OF THE APP. Once or twice a month is tolerable but now it's EVERY time I log out. QUIT IT!!",3,2025-06-02 03:46:07,Bank of America,Google Play Store,NEGATIVE,0.9996837377548218
fast to respond to customers complains,4,2025-06-02 03:40:53,Bank of America,Google Play Store,NEGATIVE,0.9923357367515564
good,5,2025-06-02 03:36:35,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
Just wonderful app is easy to use and very helpful,5,2025-06-02 03:24:47,Bank of America,Google Play Store,POSITIVE,0.9998705387115479
it works.,5,2025-06-02 03:18:20,Bank of America,Google Play Store,POSITIVE,0.999855637550354
good,4,2025-06-02 03:07:36,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
Good,4,2025-06-02 03:02:22,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
This app don't like to open and it freezes when you are trying to log in.,5,2025-06-02 02:57:45,Bank of America,Google Play Store,NEGATIVE,0.9964141845703125
easy,5,2025-06-02 02:50:22,Bank of America,Google Play Store,POSITIVE,0.9972309470176697
Smooth and easy to use the app.,5,2025-06-02 02:11:48,Bank of America,Google Play Store,POSITIVE,0.9996743202209473
nice needs improvement but works,5,2025-06-02 00:27:11,Bank of America,Google Play Store,POSITIVE,0.998286783695221
great,5,2025-06-01 23:53:54,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
great,5,2025-06-01 23:06:45,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
A+,5,2025-06-01 22:26:35,Bank of America,Google Play Store,POSITIVE,0.9992320537567139
"Can't scan a check on a flagship phone. Pixel 9 Pro. Lens just cleaned, too. ""Can't read the numbers on the bottom of the check."" I can read them off the photo the app took just fine. BofA devs, have you ever heard of integration testing? It's great, look into it.",1,2025-06-01 22:20:27,Bank of America,Google Play Store,NEGATIVE,0.814422607421875
it's ok,4,2025-06-01 21:00:31,Bank of America,Google Play Store,POSITIVE,0.9998351335525513
Bank America doing an excellent job i am satisfied about it no complaints thanks so much,5,2025-06-01 20:32:40,Bank of America,Google Play Store,POSITIVE,0.9992635846138
does not work...,1,2025-06-01 20:30:49,Bank of America,Google Play Store,NEGATIVE,0.9997633099555969
I love using the app,5,2025-06-01 19:04:56,Bank of America,Google Play Store,POSITIVE,0.9995669722557068
I love the mobile banking. it is easy to use.,4,2025-06-01 18:50:41,Bank of America,Google Play Store,POSITIVE,0.999431312084198
good,5,2025-06-01 18:47:38,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
great,5,2025-06-01 18:03:26,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
"thanks, the update is fairly easy once I started navigating it.",4,2025-06-01 17:41:15,Bank of America,Google Play Store,POSITIVE,0.9980877041816711
Best Banking App period 👌 💯,5,2025-06-01 17:26:29,Bank of America,Google Play Store,POSITIVE,0.9990761280059814
great it's a quick App and convenient,5,2025-06-01 17:11:33,Bank of America,Google Play Store,POSITIVE,0.999721348285675
Works like we should expect it to.,5,2025-06-01 16:59:51,Bank of America,Google Play Store,POSITIVE,0.9946033358573914
EXCELLENT APP!!,5,2025-06-01 16:30:41,Bank of America,Google Play Store,POSITIVE,0.9998562335968018
very good,5,2025-06-01 15:38:50,Bank of America,Google Play Store,POSITIVE,0.9998520612716675
Bank of America is the Best!!!!!,5,2025-06-01 15:30:59,Bank of America,Google Play Store,POSITIVE,0.999864935874939
"Great,love it awesome,it works for me.",5,2025-06-01 15:29:49,Bank of America,Google Play Store,POSITIVE,0.9998854398727417
your doing a great job 👍,5,2025-06-01 15:23:31,Bank of America,Google Play Store,POSITIVE,0.999055802822113
"It's convenient, and user friendly!",5,2025-06-01 15:08:29,Bank of America,Google Play Store,POSITIVE,0.9980846643447876
Hard to get to my accounts after using zelle!!,3,2025-06-01 15:01:06,Bank of America,Google Play Store,NEGATIVE,0.9997356534004211
worked great until they required a newer version of android,1,2025-06-01 14:44:04,Bank of America,Google Play Store,NEGATIVE,0.9682919979095459
good.,5,2025-06-01 14:08:41,Bank of America,Google Play Store,POSITIVE,0.9998157620429993
always great 👍,5,2025-06-01 13:15:13,Bank of America,Google Play Store,POSITIVE,0.9998654127120972
help ful,5,2025-06-01 12:58:23,Bank of America,Google Play Store,NEGATIVE,0.9792683720588684
